referer_root,referer_page,match_count,quality,high_quality,high_quality_scope,link,match_words,found_in,hops_from_start_root
https://okwaterwise.ca/,https://okwaterwise.ca/prog_one-valley-one-water.html,1,1.8,False,N\A,quiz.html,['water'],anchor,13
https://okwaterwise.ca/,https://okwaterwise.ca/prog_one-valley-one-water.html,1,2,False,N\A,https://www.facebook.com/pages/Kelowna-BC/Okanagan-WaterWise/135451886485677,['Water'],href,13
https://okwaterwise.ca/,https://okwaterwise.ca/prog_one-valley-one-water.html,1,2,False,N\A,https://twitter.com/OkWaterWise,['Water'],href,13
https://okwaterwise.ca/,https://okwaterwise.ca/prog_one-valley-one-water.html,1,2,False,N\A,https://www.youtube.com/user/OKBasinWaterBoard,['Water'],href,13
https://okwaterwise.ca/,https://okwaterwise.ca/prog_one-valley-one-water.html,1,2,False,N\A,why-okanagan-waterwise.html,['water'],href,13
https://okwaterwise.ca/,https://okwaterwise.ca/prog_one-valley-one-water.html,1,2,False,N\A,waterwise-in-the-home.html,['water'],href,13
https://okwaterwise.ca/,https://okwaterwise.ca/prog_one-valley-one-water.html,1,2,False,N\A,waterwise-in-the-yard.html,['water'],href,13
https://okwaterwise.ca/,https://okwaterwise.ca/prog_one-valley-one-water.html,1,2,False,N\A,http://www.makewaterwork.ca,['water'],href,13
https://okwaterwise.ca/,https://okwaterwise.ca/prog_one-valley-one-water.html,1,2,False,N\A,waterwise-in-the-community.html,['water'],href,13
https://okwaterwise.ca/,https://okwaterwise.ca/prog_one-valley-one-water.html,1,2,False,N\A,waterwise-in-the-business.html,['water'],href,13
https://okwaterwise.ca/,https://okwaterwise.ca/prog_one-valley-one-water.html,1,2,False,N\A,waterwise-for-students.html,['water'],href,13
https://okwaterwise.ca/,https://okwaterwise.ca/prog_one-valley-one-water.html,1,2,False,N\A,waterwise-for-educators.html,['water'],href,13
https://okwaterwise.ca/,https://okwaterwise.ca/prog_one-valley-one-water.html,1,2,False,N\A,prog_one-valley-one-water.html,['water'],href,13
https://okwaterwise.ca/,https://okwaterwise.ca/prog_one-valley-one-water.html,1,1.8,False,N\A,news-okww.html,['Water'],anchor,13
https://okwaterwise.ca/,https://okwaterwise.ca/prog_one-valley-one-water.html,2,3.6,False,N\A,http://www.obwb.ca/owow_video.html,"['Water', 'water']",anchor,13
https://okwaterwise.ca/,https://okwaterwise.ca/prog_one-valley-one-water.html,1,1.8,False,N\A,http://www.obwb.ca,['Water'],anchor,13
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-calls-for-b-c-legislation-to-protect-b-c-waters-from-invasive-mussels/,1,1.8,False,N\A,https://www.obwb.ca/about-the-council/,['Water'],anchor,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-calls-for-b-c-legislation-to-protect-b-c-waters-from-invasive-mussels/,1,2,False,N\A,https://www.obwb.ca/overview/collaborative-water-management/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-calls-for-b-c-legislation-to-protect-b-c-waters-from-invasive-mussels/,1,22,True,https://www.obwb.ca/overview/water-quality-improvement/,https://www.obwb.ca/overview/water-quality-improvement/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-calls-for-b-c-legislation-to-protect-b-c-waters-from-invasive-mussels/,1,2,False,N\A,https://facebook.com/OkWaterWise,['Water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-calls-for-b-c-legislation-to-protect-b-c-waters-from-invasive-mussels/,1,2,False,N\A,https://www.instagram.com/okanagan_waterwise/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-calls-for-b-c-legislation-to-protect-b-c-waters-from-invasive-mussels/,1,2,False,N\A,https://twitter.com/OkWaterWise,['Water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-calls-for-b-c-legislation-to-protect-b-c-waters-from-invasive-mussels/,1,2,False,N\A,https://www.youtube.com/user/OKBasinWaterBoard,['Water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-calls-for-b-c-legislation-to-protect-b-c-waters-from-invasive-mussels/,1,2,False,N\A,https://www.obwb.ca/overview-grants/funding-for-water-science-and-policy-projects/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-calls-for-b-c-legislation-to-protect-b-c-waters-from-invasive-mussels/,1,2,False,N\A,https://www.obwb.ca/milfoil/about-eurasian-watermilfoil/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-calls-for-b-c-legislation-to-protect-b-c-waters-from-invasive-mussels/,1,22,True,https://www.obwb.ca/overview/water-quality-improvement/,https://www.obwb.ca/overview/water-quality-improvement/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-calls-for-b-c-legislation-to-protect-b-c-waters-from-invasive-mussels/,1,22,True,https://www.obwb.ca/water-quality-monitoring/,https://www.obwb.ca/water-quality-monitoring/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-calls-for-b-c-legislation-to-protect-b-c-waters-from-invasive-mussels/,1,2,False,N\A,https://www.obwb.ca/well/,['well'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-calls-for-b-c-legislation-to-protect-b-c-waters-from-invasive-mussels/,3,5.4,False,N\A,https://www.obwb.ca/reporting/,"['Pollution', 'ion', 'on']",anchor,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-calls-for-b-c-legislation-to-protect-b-c-waters-from-invasive-mussels/,1,1.8,False,N\A,https://www.obwb.ca/library/slow-it-spread-it-sink-it/,['water'],anchor,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-calls-for-b-c-legislation-to-protect-b-c-waters-from-invasive-mussels/,1,19.8,True,"<a href=""https://www.obwb.ca/overview-grants/wcqi/"">Water Conservation &amp; Quality</a>",https://www.obwb.ca/overview-grants/wcqi/,['Water'],anchor,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-calls-for-b-c-legislation-to-protect-b-c-waters-from-invasive-mussels/,1,2,False,N\A,https://www.obwb.ca/overview/collaborative-water-management/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-calls-for-b-c-legislation-to-protect-b-c-waters-from-invasive-mussels/,1,2,False,N\A,https://www.obwb.ca/well/,['well'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-calls-for-b-c-legislation-to-protect-b-c-waters-from-invasive-mussels/,1,1.8,False,N\A,https://www.obwb.ca/ag/,['Water'],anchor,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-calls-for-b-c-legislation-to-protect-b-c-waters-from-invasive-mussels/,1,2,False,N\A,http://www.makewaterwork.ca,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-calls-for-b-c-legislation-to-protect-b-c-waters-from-invasive-mussels/,1,2,False,N\A,http://www.makewaterwork.ca/plants,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-calls-for-b-c-legislation-to-protect-b-c-waters-from-invasive-mussels/,1,1.8,False,N\A,https://www.obwb.ca/overview-grants/wcqi/,['Water'],anchor,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-calls-for-b-c-legislation-to-protect-b-c-waters-from-invasive-mussels/,1,1.8,False,N\A,https://www.obwb.ca/wsd,['Water'],anchor,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-calls-for-b-c-legislation-to-protect-b-c-waters-from-invasive-mussels/,1,2,False,N\A,https://www.obwb.ca/tools/bc-water-use-reporting-centre/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-calls-for-b-c-legislation-to-protect-b-c-waters-from-invasive-mussels/,2,4,False,N\A,https://www.obwb.ca/okanagan-water-board-calls-for-b-c-legislation-to-protect-b-c-waters-from-invasive-mussels/,"['water', 'water']",href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-calls-for-b-c-legislation-to-protect-b-c-waters-from-invasive-mussels/,1,2,False,N\A,https://www.obwb.ca/newsite/wp-content/uploads/20181121_nr_okanagan_water_brd_pushes_for_BC_legislation_to_help_prevent_mussel_infestation.pdf,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-calls-for-b-c-legislation-to-protect-b-c-waters-from-invasive-mussels/,1,2,False,N\A,https://www.obwb.ca/community-water-forum-november-21/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-calls-for-b-c-legislation-to-protect-b-c-waters-from-invasive-mussels/,1,2,False,N\A,https://www.obwb.ca/okanagan-water-board-announces-major-change-to-grant-program/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-calls-for-b-c-legislation-to-protect-b-c-waters-from-invasive-mussels/,2,4,False,N\A,https://www.kelownacapnews.com/news/boil-water-notice-rescinded-for-star-place-water-system-users/,"['water', 'water']",href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-calls-for-b-c-legislation-to-protect-b-c-waters-from-invasive-mussels/,1,2,False,N\A,https://globalnews.ca/news/5019162/crews-investigating-water-main-break-in-osoyoos/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-calls-for-b-c-legislation-to-protect-b-c-waters-from-invasive-mussels/,1,2,False,N\A,https://globalnews.ca/news/5014842/okanagan-man-on-trial-for-inappropriate-incident-at-lake-country-water-park/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-calls-for-b-c-legislation-to-protect-b-c-waters-from-invasive-mussels/,2,4,False,N\A,https://www.kelownacapnews.com/news/boil-water-notice-for-star-place-water-system-customers/,"['water', 'water']",href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-calls-for-b-c-legislation-to-protect-b-c-waters-from-invasive-mussels/,1,2,False,N\A,https://www.obwb.ca/water-conference-brings-native-non-natives-together/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-calls-for-b-c-legislation-to-protect-b-c-waters-from-invasive-mussels/,1,2,False,N\A,https://www.obwb.ca/okanagan-water-conference-builds-connections/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-calls-for-b-c-legislation-to-protect-b-c-waters-from-invasive-mussels/,2,4,False,N\A,https://www.obwb.ca/water-board-recognizes-water-conservation-winners/,"['water', 'water']",href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-calls-for-b-c-legislation-to-protect-b-c-waters-from-invasive-mussels/,1,2,False,N\A,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs-2/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-calls-for-b-c-legislation-to-protect-b-c-waters-from-invasive-mussels/,1,2,False,N\A,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-calls-for-b-c-legislation-to-protect-b-c-waters-from-invasive-mussels/,1,22,True,https://www.obwb.ca/newsite/water-quality-improvement/,https://www.obwb.ca/newsite/water-quality-improvement/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-calls-for-b-c-legislation-to-protect-b-c-waters-from-invasive-mussels/,1,2,False,N\A,https://www.obwb.ca/newsite/collaborative-water-management/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-calls-for-b-c-legislation-to-protect-b-c-waters-from-invasive-mussels/,2,3.6,False,N\A,https://www.obwb.ca/,"['Water', 'Water']",anchor,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-announces-major-change-to-grant-program/,1,1.8,False,N\A,https://www.obwb.ca/about-the-council/,['Water'],anchor,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-announces-major-change-to-grant-program/,1,2,False,N\A,https://www.obwb.ca/overview/collaborative-water-management/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-announces-major-change-to-grant-program/,1,22,True,https://www.obwb.ca/overview/water-quality-improvement/,https://www.obwb.ca/overview/water-quality-improvement/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-announces-major-change-to-grant-program/,1,2,False,N\A,https://facebook.com/OkWaterWise,['Water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-announces-major-change-to-grant-program/,1,2,False,N\A,https://www.instagram.com/okanagan_waterwise/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-announces-major-change-to-grant-program/,1,2,False,N\A,https://twitter.com/OkWaterWise,['Water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-announces-major-change-to-grant-program/,1,2,False,N\A,https://www.youtube.com/user/OKBasinWaterBoard,['Water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-announces-major-change-to-grant-program/,1,2,False,N\A,https://www.obwb.ca/overview-grants/funding-for-water-science-and-policy-projects/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-announces-major-change-to-grant-program/,1,2,False,N\A,https://www.obwb.ca/milfoil/about-eurasian-watermilfoil/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-announces-major-change-to-grant-program/,1,22,True,https://www.obwb.ca/overview/water-quality-improvement/,https://www.obwb.ca/overview/water-quality-improvement/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-announces-major-change-to-grant-program/,1,22,True,https://www.obwb.ca/water-quality-monitoring/,https://www.obwb.ca/water-quality-monitoring/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-announces-major-change-to-grant-program/,1,2,False,N\A,https://www.obwb.ca/well/,['well'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-announces-major-change-to-grant-program/,3,5.4,False,N\A,https://www.obwb.ca/reporting/,"['Pollution', 'ion', 'on']",anchor,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-announces-major-change-to-grant-program/,1,1.8,False,N\A,https://www.obwb.ca/library/slow-it-spread-it-sink-it/,['water'],anchor,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-announces-major-change-to-grant-program/,1,19.8,True,"<a href=""https://www.obwb.ca/overview-grants/wcqi/"">Water Conservation &amp; Quality</a>",https://www.obwb.ca/overview-grants/wcqi/,['Water'],anchor,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-announces-major-change-to-grant-program/,1,2,False,N\A,https://www.obwb.ca/overview/collaborative-water-management/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-announces-major-change-to-grant-program/,1,2,False,N\A,https://www.obwb.ca/well/,['well'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-announces-major-change-to-grant-program/,1,1.8,False,N\A,https://www.obwb.ca/ag/,['Water'],anchor,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-announces-major-change-to-grant-program/,1,2,False,N\A,http://www.makewaterwork.ca,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-announces-major-change-to-grant-program/,1,2,False,N\A,http://www.makewaterwork.ca/plants,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-announces-major-change-to-grant-program/,1,1.8,False,N\A,https://www.obwb.ca/overview-grants/wcqi/,['Water'],anchor,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-announces-major-change-to-grant-program/,1,1.8,False,N\A,https://www.obwb.ca/wsd,['Water'],anchor,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-announces-major-change-to-grant-program/,1,2,False,N\A,https://www.obwb.ca/tools/bc-water-use-reporting-centre/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-announces-major-change-to-grant-program/,1,2,False,N\A,https://www.obwb.ca/okanagan-water-board-announces-major-change-to-grant-program/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-announces-major-change-to-grant-program/,2,4,False,N\A,https://www.obwb.ca/okanagan-water-board-calls-for-b-c-legislation-to-protect-b-c-waters-from-invasive-mussels/,"['water', 'water']",href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-announces-major-change-to-grant-program/,1,19.8,True,"<a href=""https://www.obwb.ca/tag/wcqi2/"" rel=""tag"">Water Conservation &amp; Quality Improvement</a>",https://www.obwb.ca/tag/wcqi2/,['Water'],anchor,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-announces-major-change-to-grant-program/,2,4,False,N\A,https://www.kelownacapnews.com/news/boil-water-notice-rescinded-for-star-place-water-system-users/,"['water', 'water']",href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-announces-major-change-to-grant-program/,1,2,False,N\A,https://globalnews.ca/news/5019162/crews-investigating-water-main-break-in-osoyoos/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-announces-major-change-to-grant-program/,1,2,False,N\A,https://globalnews.ca/news/5014842/okanagan-man-on-trial-for-inappropriate-incident-at-lake-country-water-park/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-announces-major-change-to-grant-program/,2,4,False,N\A,https://www.kelownacapnews.com/news/boil-water-notice-for-star-place-water-system-customers/,"['water', 'water']",href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-announces-major-change-to-grant-program/,1,2,False,N\A,https://www.obwb.ca/water-conference-brings-native-non-natives-together/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-announces-major-change-to-grant-program/,1,2,False,N\A,https://www.obwb.ca/okanagan-water-conference-builds-connections/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-announces-major-change-to-grant-program/,2,4,False,N\A,https://www.obwb.ca/water-board-recognizes-water-conservation-winners/,"['water', 'water']",href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-announces-major-change-to-grant-program/,1,2,False,N\A,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs-2/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-announces-major-change-to-grant-program/,1,2,False,N\A,https://www.obwb.ca/experts-gather-to-discuss-okanagan-water-needs/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-announces-major-change-to-grant-program/,1,22,True,https://www.obwb.ca/newsite/water-quality-improvement/,https://www.obwb.ca/newsite/water-quality-improvement/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-announces-major-change-to-grant-program/,1,2,False,N\A,https://www.obwb.ca/newsite/collaborative-water-management/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/okanagan-water-board-announces-major-change-to-grant-program/,2,3.6,False,N\A,https://www.obwb.ca/,"['Water', 'Water']",anchor,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,1,1.8,False,N\A,https://www.obwb.ca/about-the-council/,['Water'],anchor,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,1,2,False,N\A,https://www.obwb.ca/overview/collaborative-water-management/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,1,22,True,https://www.obwb.ca/overview/water-quality-improvement/,https://www.obwb.ca/overview/water-quality-improvement/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,1,2,False,N\A,https://facebook.com/OkWaterWise,['Water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,1,2,False,N\A,https://www.instagram.com/okanagan_waterwise/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,1,2,False,N\A,https://twitter.com/OkWaterWise,['Water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,1,2,False,N\A,https://www.youtube.com/user/OKBasinWaterBoard,['Water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,1,2,False,N\A,https://www.obwb.ca/overview-grants/funding-for-water-science-and-policy-projects/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,1,2,False,N\A,https://www.obwb.ca/milfoil/about-eurasian-watermilfoil/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,1,22,True,https://www.obwb.ca/overview/water-quality-improvement/,https://www.obwb.ca/overview/water-quality-improvement/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,1,22,True,https://www.obwb.ca/water-quality-monitoring/,https://www.obwb.ca/water-quality-monitoring/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,1,2,False,N\A,https://www.obwb.ca/well/,['well'],href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,3,5.4,False,N\A,https://www.obwb.ca/reporting/,"['Pollution', 'ion', 'on']",anchor,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,1,1.8,False,N\A,https://www.obwb.ca/library/slow-it-spread-it-sink-it/,['water'],anchor,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,1,19.8,True,"<a href=""https://www.obwb.ca/overview-grants/wcqi/"">Water Conservation &amp; Quality</a>",https://www.obwb.ca/overview-grants/wcqi/,['Water'],anchor,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,1,2,False,N\A,https://www.obwb.ca/overview/collaborative-water-management/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,1,2,False,N\A,https://www.obwb.ca/well/,['well'],href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,1,1.8,False,N\A,https://www.obwb.ca/ag/,['Water'],anchor,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,1,2,False,N\A,http://www.makewaterwork.ca,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,1,2,False,N\A,http://www.makewaterwork.ca/plants,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,1,1.8,False,N\A,https://www.obwb.ca/overview-grants/wcqi/,['Water'],anchor,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,1,1.8,False,N\A,https://www.obwb.ca/wsd,['Water'],anchor,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,1,2,False,N\A,https://www.obwb.ca/tools/bc-water-use-reporting-centre/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,1,2,False,N\A,https://www.obwb.ca/tag/groundwater-grants/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,2,4,False,N\A,https://www.obwb.ca/okanagan-domestic-use-water-well-sign-up-frustration-mounts/,"['water', 'well']",href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,2,4,False,N\A,https://www.obwb.ca/okanagan-domestic-use-water-well-sign-up-frustration-mounts/,"['water', 'well']",href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,2,4,False,N\A,https://www.obwb.ca/okanagan-domestic-use-water-well-sign-up-frustration-mounts/,"['water', 'well']",href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,1,2,False,N\A,https://www.obwb.ca/tag/domestic-water/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,1,2,False,N\A,https://www.obwb.ca/tag/groundwater-grants/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,1,2,False,N\A,https://www.obwb.ca/tag/groundwater-licensing/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,1,2,False,N\A,https://www.obwb.ca/tag/well/,['well'],href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,3,6,False,N\A,https://www.obwb.ca/questions-on-new-b-c-groundwater-regulations-prompt-okanagan-water-board-to-help-local-well-owners/,"['water', 'water', 'well']",href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,3,6,False,N\A,https://www.obwb.ca/questions-on-new-b-c-groundwater-regulations-prompt-okanagan-water-board-to-help-local-well-owners/,"['water', 'water', 'well']",href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,3,6,False,N\A,https://www.obwb.ca/questions-on-new-b-c-groundwater-regulations-prompt-okanagan-water-board-to-help-local-well-owners/,"['water', 'water', 'well']",href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,1,2,False,N\A,https://www.obwb.ca/tag/bc-water-sustainability-act/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,1,2,False,N\A,https://www.obwb.ca/tag/groundwater-grants/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,1,2,False,N\A,https://www.obwb.ca/tag/groundwater-licensing/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,1,2,False,N\A,https://www.obwb.ca/tag/well/,['well'],href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,1,2,False,N\A,https://www.obwb.ca/well/,['well'],href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,1,2,False,N\A,https://www.obwb.ca/well/,['well'],href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,1,2,False,N\A,https://www.obwb.ca/well/,['well'],href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,1,2,False,N\A,https://www.obwb.ca/tag/bc-water-sustainability-act/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,1,2,False,N\A,https://www.obwb.ca/tag/groundwater-grants/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,1,2,False,N\A,https://www.obwb.ca/tag/water-act/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,1,2,False,N\A,https://www.obwb.ca/tag/well/,['well'],href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,1,2,False,N\A,https://www.obwb.ca/tag/well-owners/,['well'],href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,1,2,False,N\A,https://www.obwb.ca/tag/groundwater-grants/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,2,4,False,N\A,https://www.obwb.ca/rules-governing-wells-and-groundwater-come-into-effect-across-the-province/,"['wells', 'water']",href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,2,4,False,N\A,https://www.obwb.ca/rules-governing-wells-and-groundwater-come-into-effect-across-the-province/,"['wells', 'water']",href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,2,4,False,N\A,https://www.obwb.ca/rules-governing-wells-and-groundwater-come-into-effect-across-the-province/,"['wells', 'water']",href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,1,2,False,N\A,https://www.obwb.ca/tag/groundwater-grants/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,1,2,False,N\A,https://www.obwb.ca/tag/groundwater-licensing/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,1,2,False,N\A,https://www.obwb.ca/tag/water-licensing/,['water'],href,14
https://www.obwb.ca/,https://www.obwb.ca/tag/groundwater-grants/,1,2,False,N\A,https://www.obwb.ca/tag/water-sustainability-act/,['water'],href,14
