current_root,current_page,match_count,quality,high_quality,high_quality_scope,link,match_words,found_in,hops_from_start_root
['http://genderandwater.org/'],http://genderandwater.org/en/news/leaflet-on-the-gender-and-water-programme-bangladesh-available,2,4,False,N\A,http://genderandwater.org/en/about-the-gender-and-water-alliance,"['water', 'water']",href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/leaflet-on-the-gender-and-water-programme-bangladesh-available,1,2,False,N\A,http://genderandwater.org/en/gwa-activities,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/leaflet-on-the-gender-and-water-programme-bangladesh-available,1,2,False,N\A,http://genderandwater.org/en/gwa-products,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/leaflet-on-the-gender-and-water-programme-bangladesh-available,1,2,False,N\A,http://genderandwater.org/en/get-involved,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/leaflet-on-the-gender-and-water-programme-bangladesh-available,2,4,False,N\A,http://genderandwater.org/en/water-sectors,"['water', 'water']",href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/leaflet-on-the-gender-and-water-programme-bangladesh-available,1,2,False,N\A,http://genderandwater.org/en/region,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/leaflet-on-the-gender-and-water-programme-bangladesh-available,1,2,False,N\A,http://genderandwater.org/en/bangladesh,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/leaflet-on-the-gender-and-water-programme-bangladesh-available,1,22,True,http://genderandwater.org/en/other-resources,http://genderandwater.org/en/other-resources,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/leaflet-on-the-gender-and-water-programme-bangladesh-available,1,2,False,N\A,http://genderandwater.org/en/women2030,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/leaflet-on-the-gender-and-water-programme-bangladesh-available,1,2,False,N\A,http://genderandwater.org/en/news,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/leaflet-on-the-gender-and-water-programme-bangladesh-available,2,4,False,N\A,http://genderandwater.org/en/news/tool-for-mainstreaming-gender-in-agricultural-water-programmes-published,"['water', 'water']",href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/leaflet-on-the-gender-and-water-programme-bangladesh-available,1,2,False,N\A,http://genderandwater.org/en/news/gwa-wecf-and-gfc-join-forces-in-gender-and-sustainable-development-alliance,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/leaflet-on-the-gender-and-water-programme-bangladesh-available,1,2,False,N\A,http://genderandwater.org/en/news/GenderAllianceMap510.jpg/view,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/leaflet-on-the-gender-and-water-programme-bangladesh-available,2,4,False,N\A,http://genderandwater.org/en/news/tutorial-for-water-managers-why-gender-matters-updated-and-available-on-our-website,"['water', 'water']",href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/leaflet-on-the-gender-and-water-programme-bangladesh-available,1,2,False,N\A,http://genderandwater.org/en/news/e-learning-course-gender-in-food-and-nutrition-security-online,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/leaflet-on-the-gender-and-water-programme-bangladesh-available,2,4,False,N\A,http://genderandwater.org/en/news/leaflet-on-the-gender-and-water-programme-bangladesh-available,"['water', 'water']",href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/leaflet-on-the-gender-and-water-programme-bangladesh-available,2,4,False,N\A,http://genderandwater.org/en/news/gender-and-water-alliance-bangladesh-organized-a-sharing-and-collaborative-meeting-on-12th-november-2015,"['water', 'water']",href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/leaflet-on-the-gender-and-water-programme-bangladesh-available,1,2,False,N\A,http://genderandwater.org/en/news/gwa-partners-in-women2030-to-realize-the-sdgs,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/tutorial-for-water-managers-why-gender-matters-updated-and-available-on-our-website,1,2,False,N\A,http://genderandwater.org/en/@@search,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/tutorial-for-water-managers-why-gender-matters-updated-and-available-on-our-website,1,2,False,N\A,http://genderandwater.org/en,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/tutorial-for-water-managers-why-gender-matters-updated-and-available-on-our-website,1,2,False,N\A,http://genderandwater.org/en,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/tutorial-for-water-managers-why-gender-matters-updated-and-available-on-our-website,1,2,False,N\A,http://genderandwater.org/en/sitemap,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/tutorial-for-water-managers-why-gender-matters-updated-and-available-on-our-website,1,2,False,N\A,http://genderandwater.org/en/contact-info,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/tutorial-for-water-managers-why-gender-matters-updated-and-available-on-our-website,1,2,False,N\A,http://genderandwater.org/en/sitemap,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/tutorial-for-water-managers-why-gender-matters-updated-and-available-on-our-website,2,4,False,N\A,http://genderandwater.org/en/about-the-gender-and-water-alliance,"['water', 'water']",href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/tutorial-for-water-managers-why-gender-matters-updated-and-available-on-our-website,1,2,False,N\A,http://genderandwater.org/en/gwa-activities,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/tutorial-for-water-managers-why-gender-matters-updated-and-available-on-our-website,1,2,False,N\A,http://genderandwater.org/en/gwa-products,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/tutorial-for-water-managers-why-gender-matters-updated-and-available-on-our-website,1,2,False,N\A,http://genderandwater.org/en/get-involved,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/tutorial-for-water-managers-why-gender-matters-updated-and-available-on-our-website,2,4,False,N\A,http://genderandwater.org/en/water-sectors,"['water', 'water']",href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/tutorial-for-water-managers-why-gender-matters-updated-and-available-on-our-website,1,2,False,N\A,http://genderandwater.org/en/region,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/tutorial-for-water-managers-why-gender-matters-updated-and-available-on-our-website,1,2,False,N\A,http://genderandwater.org/en/bangladesh,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/tutorial-for-water-managers-why-gender-matters-updated-and-available-on-our-website,1,22,True,http://genderandwater.org/en/other-resources,http://genderandwater.org/en/other-resources,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/tutorial-for-water-managers-why-gender-matters-updated-and-available-on-our-website,1,2,False,N\A,http://genderandwater.org/en/women2030,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/tutorial-for-water-managers-why-gender-matters-updated-and-available-on-our-website,1,2,False,N\A,http://genderandwater.org/en/news,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/tutorial-for-water-managers-why-gender-matters-updated-and-available-on-our-website,2,4,False,N\A,http://genderandwater.org/en/news/tool-for-mainstreaming-gender-in-agricultural-water-programmes-published,"['water', 'water']",href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/tutorial-for-water-managers-why-gender-matters-updated-and-available-on-our-website,1,2,False,N\A,http://genderandwater.org/en/news/gwa-wecf-and-gfc-join-forces-in-gender-and-sustainable-development-alliance,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/tutorial-for-water-managers-why-gender-matters-updated-and-available-on-our-website,1,2,False,N\A,http://genderandwater.org/en/news/GenderAllianceMap510.jpg/view,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/tutorial-for-water-managers-why-gender-matters-updated-and-available-on-our-website,2,4,False,N\A,http://genderandwater.org/en/news/tutorial-for-water-managers-why-gender-matters-updated-and-available-on-our-website,"['water', 'water']",href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/tutorial-for-water-managers-why-gender-matters-updated-and-available-on-our-website,1,2,False,N\A,http://genderandwater.org/en/news/e-learning-course-gender-in-food-and-nutrition-security-online,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/tutorial-for-water-managers-why-gender-matters-updated-and-available-on-our-website,2,4,False,N\A,http://genderandwater.org/en/news/leaflet-on-the-gender-and-water-programme-bangladesh-available,"['water', 'water']",href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/tutorial-for-water-managers-why-gender-matters-updated-and-available-on-our-website,2,4,False,N\A,http://genderandwater.org/en/news/gender-and-water-alliance-bangladesh-organized-a-sharing-and-collaborative-meeting-on-12th-november-2015,"['water', 'water']",href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/tutorial-for-water-managers-why-gender-matters-updated-and-available-on-our-website,1,2,False,N\A,http://genderandwater.org/en/news/gwa-partners-in-women2030-to-realize-the-sdgs,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/tutorial-for-water-managers-why-gender-matters-updated-and-available-on-our-website,2,4,False,N\A,http://genderandwater.org/en/gwa-products/capacity-building/tutorial-for-water-managers-why-gender-matters,"['water', 'water']",href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/gender-and-water-alliance-bangladesh-organized-a-sharing-and-collaborative-meeting-on-12th-november-2015,1,2,False,N\A,http://genderandwater.org/en/@@search,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/gender-and-water-alliance-bangladesh-organized-a-sharing-and-collaborative-meeting-on-12th-november-2015,1,2,False,N\A,http://genderandwater.org/en,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/gender-and-water-alliance-bangladesh-organized-a-sharing-and-collaborative-meeting-on-12th-november-2015,1,2,False,N\A,http://genderandwater.org/en,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/gender-and-water-alliance-bangladesh-organized-a-sharing-and-collaborative-meeting-on-12th-november-2015,1,2,False,N\A,http://genderandwater.org/en/sitemap,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/gender-and-water-alliance-bangladesh-organized-a-sharing-and-collaborative-meeting-on-12th-november-2015,1,2,False,N\A,http://genderandwater.org/en/contact-info,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/gender-and-water-alliance-bangladesh-organized-a-sharing-and-collaborative-meeting-on-12th-november-2015,1,2,False,N\A,http://genderandwater.org/en/sitemap,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/gender-and-water-alliance-bangladesh-organized-a-sharing-and-collaborative-meeting-on-12th-november-2015,2,4,False,N\A,http://genderandwater.org/en/about-the-gender-and-water-alliance,"['water', 'water']",href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/gender-and-water-alliance-bangladesh-organized-a-sharing-and-collaborative-meeting-on-12th-november-2015,1,2,False,N\A,http://genderandwater.org/en/gwa-activities,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/gender-and-water-alliance-bangladesh-organized-a-sharing-and-collaborative-meeting-on-12th-november-2015,1,2,False,N\A,http://genderandwater.org/en/gwa-products,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/gender-and-water-alliance-bangladesh-organized-a-sharing-and-collaborative-meeting-on-12th-november-2015,1,2,False,N\A,http://genderandwater.org/en/get-involved,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/gender-and-water-alliance-bangladesh-organized-a-sharing-and-collaborative-meeting-on-12th-november-2015,2,4,False,N\A,http://genderandwater.org/en/water-sectors,"['water', 'water']",href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/gender-and-water-alliance-bangladesh-organized-a-sharing-and-collaborative-meeting-on-12th-november-2015,1,2,False,N\A,http://genderandwater.org/en/region,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/gender-and-water-alliance-bangladesh-organized-a-sharing-and-collaborative-meeting-on-12th-november-2015,1,2,False,N\A,http://genderandwater.org/en/bangladesh,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/gender-and-water-alliance-bangladesh-organized-a-sharing-and-collaborative-meeting-on-12th-november-2015,1,22,True,http://genderandwater.org/en/other-resources,http://genderandwater.org/en/other-resources,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/gender-and-water-alliance-bangladesh-organized-a-sharing-and-collaborative-meeting-on-12th-november-2015,1,2,False,N\A,http://genderandwater.org/en/women2030,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/gender-and-water-alliance-bangladesh-organized-a-sharing-and-collaborative-meeting-on-12th-november-2015,1,2,False,N\A,http://genderandwater.org/en/news,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/gender-and-water-alliance-bangladesh-organized-a-sharing-and-collaborative-meeting-on-12th-november-2015,2,4,False,N\A,http://genderandwater.org/en/news/tool-for-mainstreaming-gender-in-agricultural-water-programmes-published,"['water', 'water']",href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/gender-and-water-alliance-bangladesh-organized-a-sharing-and-collaborative-meeting-on-12th-november-2015,1,2,False,N\A,http://genderandwater.org/en/news/gwa-wecf-and-gfc-join-forces-in-gender-and-sustainable-development-alliance,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/gender-and-water-alliance-bangladesh-organized-a-sharing-and-collaborative-meeting-on-12th-november-2015,1,2,False,N\A,http://genderandwater.org/en/news/GenderAllianceMap510.jpg/view,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/gender-and-water-alliance-bangladesh-organized-a-sharing-and-collaborative-meeting-on-12th-november-2015,2,4,False,N\A,http://genderandwater.org/en/news/tutorial-for-water-managers-why-gender-matters-updated-and-available-on-our-website,"['water', 'water']",href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/gender-and-water-alliance-bangladesh-organized-a-sharing-and-collaborative-meeting-on-12th-november-2015,1,2,False,N\A,http://genderandwater.org/en/news/e-learning-course-gender-in-food-and-nutrition-security-online,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/gender-and-water-alliance-bangladesh-organized-a-sharing-and-collaborative-meeting-on-12th-november-2015,2,4,False,N\A,http://genderandwater.org/en/news/leaflet-on-the-gender-and-water-programme-bangladesh-available,"['water', 'water']",href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/gender-and-water-alliance-bangladesh-organized-a-sharing-and-collaborative-meeting-on-12th-november-2015,2,4,False,N\A,http://genderandwater.org/en/news/gender-and-water-alliance-bangladesh-organized-a-sharing-and-collaborative-meeting-on-12th-november-2015,"['water', 'water']",href,33
['http://genderandwater.org/'],http://genderandwater.org/en/news/gender-and-water-alliance-bangladesh-organized-a-sharing-and-collaborative-meeting-on-12th-november-2015,1,2,False,N\A,http://genderandwater.org/en/news/gwa-partners-in-women2030-to-realize-the-sdgs,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/gwa-products/capacity-building/tutorial-for-water-managers-why-gender-matters,1,2,False,N\A,http://genderandwater.org/en/@@search,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/gwa-products/capacity-building/tutorial-for-water-managers-why-gender-matters,1,2,False,N\A,http://genderandwater.org/en,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/gwa-products/capacity-building/tutorial-for-water-managers-why-gender-matters,1,2,False,N\A,http://genderandwater.org/en,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/gwa-products/capacity-building/tutorial-for-water-managers-why-gender-matters,1,2,False,N\A,http://genderandwater.org/en/sitemap,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/gwa-products/capacity-building/tutorial-for-water-managers-why-gender-matters,1,2,False,N\A,http://genderandwater.org/en/contact-info,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/gwa-products/capacity-building/tutorial-for-water-managers-why-gender-matters,1,2,False,N\A,http://genderandwater.org/en/sitemap,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/gwa-products/capacity-building/tutorial-for-water-managers-why-gender-matters,2,4,False,N\A,http://genderandwater.org/en/about-the-gender-and-water-alliance,"['water', 'water']",href,33
['http://genderandwater.org/'],http://genderandwater.org/en/gwa-products/capacity-building/tutorial-for-water-managers-why-gender-matters,1,2,False,N\A,http://genderandwater.org/en/gwa-activities,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/gwa-products/capacity-building/tutorial-for-water-managers-why-gender-matters,1,2,False,N\A,http://genderandwater.org/en/gwa-products,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/gwa-products/capacity-building/tutorial-for-water-managers-why-gender-matters,1,2,False,N\A,http://genderandwater.org/en/gwa-products/gwa-network,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/gwa-products/capacity-building/tutorial-for-water-managers-why-gender-matters,2,4,False,N\A,http://genderandwater.org/en/gwa-products/knowledge-on-gender-and-water,"['water', 'water']",href,33
['http://genderandwater.org/'],http://genderandwater.org/en/gwa-products/capacity-building/tutorial-for-water-managers-why-gender-matters,1,2,False,N\A,http://genderandwater.org/en/gwa-products/capacity-building,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/gwa-products/capacity-building/tutorial-for-water-managers-why-gender-matters,1,2,False,N\A,http://genderandwater.org/en/gwa-products/policy-influencing,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/gwa-products/capacity-building/tutorial-for-water-managers-why-gender-matters,1,2,False,N\A,http://genderandwater.org/en/gwa-products/exhibit-materials,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/gwa-products/capacity-building/tutorial-for-water-managers-why-gender-matters,1,2,False,N\A,http://genderandwater.org/en/get-involved,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/gwa-products/capacity-building/tutorial-for-water-managers-why-gender-matters,2,4,False,N\A,http://genderandwater.org/en/water-sectors,"['water', 'water']",href,33
['http://genderandwater.org/'],http://genderandwater.org/en/gwa-products/capacity-building/tutorial-for-water-managers-why-gender-matters,1,2,False,N\A,http://genderandwater.org/en/region,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/gwa-products/capacity-building/tutorial-for-water-managers-why-gender-matters,1,2,False,N\A,http://genderandwater.org/en/bangladesh,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/gwa-products/capacity-building/tutorial-for-water-managers-why-gender-matters,1,22,True,http://genderandwater.org/en/other-resources,http://genderandwater.org/en/other-resources,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/gwa-products/capacity-building/tutorial-for-water-managers-why-gender-matters,1,2,False,N\A,http://genderandwater.org/en/women2030,['water'],href,33
['http://genderandwater.org/'],http://genderandwater.org/en/gwa-products/capacity-building/tutorial-for-water-managers-why-gender-matters,2,4,False,N\A,http://genderandwater.org/en/gwa-products/capacity-building/tutorial-for-water-managers-why-gender-matters/interactive-version-of-the-tutorial,"['water', 'water']",href,33
['http://genderandwater.org/'],http://genderandwater.org/en/gwa-products/capacity-building/tutorial-for-water-managers-why-gender-matters,2,4,False,N\A,http://genderandwater.org/en/gwa-products/capacity-building/tutorial-for-water-managers-why-gender-matters/interactive-version-of-the-tutorial,"['water', 'water']",href,33
['http://genderandwater.org/'],http://genderandwater.org/en/gwa-products/capacity-building/tutorial-for-water-managers-why-gender-matters,2,4,False,N\A,http://genderandwater.org/en/gwa-products/capacity-building/tutorial-for-water-managers-why-gender-matters/completetutorial,"['water', 'water']",href,33
['http://genderandwater.org/'],http://genderandwater.org/en/gwa-products/capacity-building/tutorial-for-water-managers-why-gender-matters,2,4,False,N\A,http://genderandwater.org/en/gwa-products/capacity-building/tutorial-for-water-managers-why-gender-matters/completetutorial,"['water', 'water']",href,33
['http://www.thewaterchannel.tv/'],http://www.thewaterchannel.tv/categories/769-groundwater,1,2,False,N\A,http://www.facebook.com/TheWaterChannel,['Water'],href,34
['http://www.thewaterchannel.tv/'],http://www.thewaterchannel.tv/categories/769-groundwater,1,2,False,N\A,http://twitter.com/TheWaterChannel,['Water'],href,34
['http://www.thewaterchannel.tv/'],http://www.thewaterchannel.tv/categories/769-groundwater,1,1.8,False,N\A,/index.php/contact,['water'],anchor,34
['http://www.thewaterchannel.tv/'],http://www.thewaterchannel.tv/categories/769-groundwater,1,1.8,False,N\A,/index.php,['water'],anchor,34
['http://www.thewaterchannel.tv/'],http://www.thewaterchannel.tv/categories/769-groundwater,1,2,False,N\A,/dossiers/water-stories-from-the-arab-region,['water'],href,34
['http://www.thewaterchannel.tv/'],http://www.thewaterchannel.tv/categories/769-groundwater,1,2,False,N\A,/dossiers/water-in-the-newsroom,['water'],href,34
['http://www.thewaterchannel.tv/'],http://www.thewaterchannel.tv/categories/769-groundwater,2,4,False,N\A,/dossiers/mega-irrigation,"['irrigation', 'ion']",href,34
['http://www.thewaterchannel.tv/'],http://www.thewaterchannel.tv/categories/769-groundwater,1,2,False,N\A,/dossiers/water-integrity,['water'],href,34
['http://www.thewaterchannel.tv/'],http://www.thewaterchannel.tv/categories/769-groundwater,1,2,False,N\A,/dossiers/water-productivity,['water'],href,34
['http://www.thewaterchannel.tv/'],http://www.thewaterchannel.tv/videos/categories/viewvideo/1235/groundwater/collective-action-in-groundwater-management-in-yemen-arabic,1,2,False,N\A,http://www.facebook.com/TheWaterChannel,['Water'],href,34
['http://www.thewaterchannel.tv/'],http://www.thewaterchannel.tv/categories/769-groundwater,1,2,False,N\A,/dossiers/water-productivity/events,['water'],href,34
['http://www.thewaterchannel.tv/'],http://www.thewaterchannel.tv/categories/769-groundwater,1,2,False,N\A,/dossiers/water-productivity/wapor,['water'],href,34
['http://www.thewaterchannel.tv/'],http://www.thewaterchannel.tv/categories/769-groundwater,2,4,False,N\A,/dossiers/water-productivity/water-productivity-videos,"['water', 'water']",href,34
['http://www.thewaterchannel.tv/'],http://www.thewaterchannel.tv/categories/769-groundwater,1,2,False,N\A,/dossiers/water-productivity/policy,['water'],href,34
['http://www.thewaterchannel.tv/'],http://www.thewaterchannel.tv/categories/769-groundwater,1,2,False,N\A,/dossiers/water-productivity/25-alliance,['water'],href,34
['http://www.thewaterchannel.tv/'],http://www.thewaterchannel.tv/categories/769-groundwater,1,2,False,N\A,/dossiers/water-productivity/smart-solutions,['water'],href,34
['http://www.thewaterchannel.tv/'],http://www.thewaterchannel.tv/categories/769-groundwater,1,2,False,N\A,/dossiers/water-productivity/terminology,['water'],href,34
['http://www.thewaterchannel.tv/'],http://www.thewaterchannel.tv/categories/769-groundwater,1,2,False,N\A,/thewaterblog,['water'],href,34
['http://www.thewaterchannel.tv/'],http://www.thewaterchannel.tv/videos/categories/viewvideo/1235/groundwater/collective-action-in-groundwater-management-in-yemen-arabic,1,2,False,N\A,http://twitter.com/TheWaterChannel,['Water'],href,34
['http://www.thewaterchannel.tv/'],http://www.thewaterchannel.tv/videos/categories/viewvideo/1235/groundwater/collective-action-in-groundwater-management-in-yemen-arabic,1,1.8,False,N\A,/index.php/contact,['water'],anchor,34
['http://www.thewaterchannel.tv/'],http://www.thewaterchannel.tv/videos/categories/viewvideo/1235/groundwater/collective-action-in-groundwater-management-in-yemen-arabic,1,1.8,False,N\A,/index.php,['water'],anchor,34
['http://www.thewaterchannel.tv/'],http://www.thewaterchannel.tv/videos/categories/viewvideo/1235/groundwater/collective-action-in-groundwater-management-in-yemen-arabic,1,2,False,N\A,/dossiers/water-stories-from-the-arab-region,['water'],href,34
['http://www.thewaterchannel.tv/'],http://www.thewaterchannel.tv/categories/769-groundwater,1,2,False,N\A,http://www.thewaterchannel.tv/,['water'],href,34
['http://www.thewaterchannel.tv/'],http://www.thewaterchannel.tv/videos/categories/viewvideo/1235/groundwater/collective-action-in-groundwater-management-in-yemen-arabic,1,2,False,N\A,/dossiers/water-in-the-newsroom,['water'],href,34
['http://www.thewaterchannel.tv/'],http://www.thewaterchannel.tv/videos/categories/viewvideo/1235/groundwater/collective-action-in-groundwater-management-in-yemen-arabic,2,4,False,N\A,/dossiers/mega-irrigation,"['irrigation', 'ion']",href,34
['http://www.thewaterchannel.tv/'],http://www.thewaterchannel.tv/videos/categories/viewvideo/1235/groundwater/collective-action-in-groundwater-management-in-yemen-arabic,1,2,False,N\A,/dossiers/water-integrity,['water'],href,34
['http://www.thewaterchannel.tv/'],http://www.thewaterchannel.tv/videos/categories/viewvideo/1235/groundwater/collective-action-in-groundwater-management-in-yemen-arabic,1,2,False,N\A,/dossiers/water-productivity,['water'],href,34
['http://genderandwater.org/'],http://genderandwater.org/en/news/GenderAllianceMap510.jpg/view,1,2,False,N\A,http://genderandwater.org/en/@@search,['water'],href,35
['http://www.thewaterchannel.tv/'],http://www.thewaterchannel.tv/videos/categories/viewvideo/1235/groundwater/collective-action-in-groundwater-management-in-yemen-arabic,1,2,False,N\A,/dossiers/water-productivity/events,['water'],href,35
['http://www.thewaterchannel.tv/'],http://www.thewaterchannel.tv/videos/categories/viewvideo/1235/groundwater/collective-action-in-groundwater-management-in-yemen-arabic,1,2,False,N\A,/dossiers/water-productivity/wapor,['water'],href,35
['http://www.thewaterchannel.tv/'],http://www.thewaterchannel.tv/videos/categories/viewvideo/1235/groundwater/collective-action-in-groundwater-management-in-yemen-arabic,2,4,False,N\A,/dossiers/water-productivity/water-productivity-videos,"['water', 'water']",href,35
['http://www.thewaterchannel.tv/'],http://www.thewaterchannel.tv/videos/categories/viewvideo/1235/groundwater/collective-action-in-groundwater-management-in-yemen-arabic,1,2,False,N\A,/dossiers/water-productivity/policy,['water'],href,35
['http://www.thewaterchannel.tv/'],http://www.thewaterchannel.tv/videos/categories/viewvideo/1235/groundwater/collective-action-in-groundwater-management-in-yemen-arabic,1,2,False,N\A,/dossiers/water-productivity/25-alliance,['water'],href,35
['http://www.thewaterchannel.tv/'],http://www.thewaterchannel.tv/videos/categories/viewvideo/1235/groundwater/collective-action-in-groundwater-management-in-yemen-arabic,1,2,False,N\A,/dossiers/water-productivity/smart-solutions,['water'],href,35
['http://www.thewaterchannel.tv/'],http://www.thewaterchannel.tv/videos/categories/viewvideo/1235/groundwater/collective-action-in-groundwater-management-in-yemen-arabic,1,2,False,N\A,/dossiers/water-productivity/terminology,['water'],href,35
['http://genderandwater.org/'],http://genderandwater.org/en/news/GenderAllianceMap510.jpg/view,1,2,False,N\A,http://genderandwater.org/en,['water'],href,35
['http://genderandwater.org/'],http://genderandwater.org/en/news/GenderAllianceMap510.jpg/view,1,2,False,N\A,http://genderandwater.org/en,['water'],href,35
['http://genderandwater.org/'],http://genderandwater.org/en/news/GenderAllianceMap510.jpg/view,1,2,False,N\A,http://genderandwater.org/en/sitemap,['water'],href,35
['http://genderandwater.org/'],http://genderandwater.org/en/news/GenderAllianceMap510.jpg/view,1,2,False,N\A,http://genderandwater.org/en/contact-info,['water'],href,35
['http://genderandwater.org/'],http://genderandwater.org/en/news/GenderAllianceMap510.jpg/view,1,2,False,N\A,http://genderandwater.org/en/sitemap,['water'],href,35
['http://genderandwater.org/'],http://genderandwater.org/en/news/GenderAllianceMap510.jpg/view,2,4,False,N\A,http://genderandwater.org/en/about-the-gender-and-water-alliance,"['water', 'water']",href,35
['http://genderandwater.org/'],http://genderandwater.org/en/news/GenderAllianceMap510.jpg/view,1,2,False,N\A,http://genderandwater.org/en/gwa-activities,['water'],href,35
['http://genderandwater.org/'],http://genderandwater.org/en/news/GenderAllianceMap510.jpg/view,1,2,False,N\A,http://genderandwater.org/en/gwa-products,['water'],href,35
['http://genderandwater.org/'],http://genderandwater.org/en/news/GenderAllianceMap510.jpg/view,1,2,False,N\A,http://genderandwater.org/en/get-involved,['water'],href,35
['http://www.thewaterchannel.tv/'],http://www.thewaterchannel.tv/videos/categories/viewvideo/1235/groundwater/collective-action-in-groundwater-management-in-yemen-arabic,1,2,False,N\A,/thewaterblog,['water'],href,35
